Better than counting: Density profiles from force sampling
Magnonic triply-degenerate nodal points
The dynamic structure factor in impurity-doped spin chains
Majorana quasiparticles in condensed matter
Topological Floquet-Thouless energy pump
Irreversible dynamics in quantum many-body systems
Symmetry breaking and fermionic fractional Chern insulator in  topologically trivial bands
Machine learning out-of-equilibrium phases of matter
Heavy and light hole minority carrier transport properties in low-doped  n-InGaAs lattice matched to InP
Nuclear Magnetic Resonance in High Magnetic Field: Application to  Condensed Matter Physics
Phase transitions of a 2D deformed-AKLT model
Aperiodic quantum oscillations of particle-hole asymmetric Dirac cones
Quantum phases of spinful Fermi gases in optical cavities
Topological quantum friction
Cooling and thermometry of atomic Fermi gases
Numerical analysis of quasi-static fracture in functionally graded  materials
Enhanced Superconductivity and Suppression of Charge-density Wave Order  in 2H-TaS$_2$ in the Two-dimensional Limit
Theory of Activated Glassy Dynamics in Randomly Pinned Fluids
Spin susceptibility of charge ordered YBa2Cu3Oy across the upper  critical field
Applied Machine Learning to Predict Stress Hotspots I: Face Centered  Cubic Materials
Shaping charge excitations in chiral edge states with a time-dependent  gate voltage
Andreev reflection spectroscopy on Bi$_{2}$X$_{3}$ (X = Se, Te)  topological insulators: Implications for the c-axis superconducting proximity  effect
Spectral correlations in Anderson insulating wires
Textured heterogeneity in square artificial spin ice
Two-dimensional MoS$_2$ electromechanical actuators
Hidden Antipolar Order Parameter and Entangled Neel-Type Charged Domain  Walls in Hybrid Improper Ferroelectrics
Interplay between morphological and shielding effects in field emission  via Schwarz-Christoffel transformation
Negative differential thermal conductance and heat amplification in a  nonequilibrium triangle-coupled spin-boson system at strong coupling
Steady state current fluctuations and dynamical control in a  nonequilibrium single-site Bose-Hubbard system
Spin current noise of the spin Seebeck effect and spin pumping
Atomistic potential for graphene and other sp$^2$ carbon systems
Unifying different interpretations of the nonlinear response in  glass-forming liquids
Pressure-Induced Superconductivity from Doping-Induced Antiferromagnetic  Phase of 112-type Ca$_{1-x}$La$_{x}$FeAs$_{2}$
Tunable topological phases with fermionic atoms in a one-dimensional  flux lattice
Role of sufficient statistics in stochastic thermodynamics and its  implication to sensory adaptation
High-Temperature Superconductivity in Th-H System at Pressure Conditions
Stable and unstable vortex knots in a trapped Bose-Einstein condensate
Dynamics influencing ordering of a s=3 Ising antiferromagnetic on a  triangular lattice
Consecutive magnetic phase diagram of UCoGe-URhGe-UIrGe system
Determination of Asphaltene Critical Nanoaggregate Concentration Region  Using Ultrasound Velocity Measurements
Mechanism for subgap optical conductivity in honeycomb Kitaev materials
Plasmon modes in bilayer-monolayer graphene heterostructures
Dynamical Jahn-Teller effect of fullerene anions
Optical two-photon nonlinear waves in two-dimensional materials
First order dipolar phase transition in the Dicke model with infinitely  coordinated frustrating interaction
Far-field theory for trajectories of magnetic ellipsoids in rectangular  and circular channels
Structural Transformations of Carbon and Boron Nitride Nanoscrolls at  High Impact Collisions
