Glassy behavior of two-dimensional stripe-forming systems
Aging of CKN: Modulus versus conductivity analysis
Symmetry-adapted Wannier functions in the maximal localization procedure
Quasiparticle Interference on the Surface of Topological Crystalline  Insulator Pb(1-x)Sn(x)Se
Some comments on `Equation for the second virial coefficient`
Equilibrium size distribution function of clusters in finite system
Inverse proximity effect and influence of disorder on triplet  supercurrents in strongly spin-polarized ferromagnets
Feshbach Resonance in a Tight-Binding Model
Enhancing the Critical Current of a Superconducting Film in a Wide Range  of Magnetic Fields with a Conformal Array of Nanoscale Holes
Josephson supercurrent through the topological surface states of  strained bulk HgTe
Strain enhancement of high-k dielectric response in (La/Sc)2 O3 and  LaScO3 : an ab-initio study
Hierarchy of Graphene Wrinkles Induced by Thermal Strain Engineering
Dynamical quantum correlations of Ising models on an arbitrary lattice  and their resilience to decoherence
Finite-amplitude inhomogeneous plane waves in a deformed Mooney-Rivlin  material
Finite-amplitude inhomogeneous plane waves of exponential type in  incompressible elastic materials
Some results on finite amplitude elastic waves propagating in rotating  media
Shear instability in skin tissue
Influence of Preservation Temperature on the Measured Mechanical  Properties of Brain Tissue
Water Propagation in the Porous Media, Self-Organized Criticality and  Ising Model
Competing 4f-electron dynamics in Ce(Ru1-xFex)2Al10 (x=0 to 1): magnetic  ordering emerging from the Kondo semiconducting state
Spin relaxation mechanism in graphene: resonant scattering by magnetic  impurities
Interband spin-orbit coupling between anti-parallel spin states in Pb  quantum well states
Interacting Particle Systems in Time-Dependent Geometries
Predicted alternative structure for tantalum metal under high pressure  and high temperature
Experimental measurements of stress redistribution in flowing emulsions
Hardening transition in a one-dimensional model for ferrogels
Belief propagation with multipoint correlations and its application to  Inverse problem
Inelastic transport dynamics through attractive impurity in charge Kondo  regime
Electrical switching dynamics and broadband microwave characteristics of  VO2 RF devices
Generation of Multiple Dirac Cones in Graphene under Double-periodic and  Quasiperiodic Potentials
Emergence of Reflectionless Scattering from Linearizations of Integrable  PDEs around Solitons
Effect of substrate temperature on the spin transport property in  C60-based spin valve devices
Nonequilibrium dynamical mean-field theory based on weak-coupling  perturbation expansions: Application to dynamical symmetry breaking in the  Hubbard model
Bak-Tang-Wiesenfeld Model in the Finite Range Random Link Lattice
Two-dimensional crystals of Rydberg excitations in a resonantly driven  lattice gas
Colloidal analogues of charged and uncharged polymer chains with tunable  stiffness
Cumulants in the 3-dimensional Ising, O(2) and O(4) spin models
Renormalization group calculations for wetting transitions of infinite  order and continuously varying order. I. Local interface Hamiltonian approach
Ab initio GW calculation for organic compounds (TMTSF)2PF6
An exclusion process on a tree with constant aggregate hopping rate
Nanoscopic interferometer model for spin resonance in current noise
Energy and particle number fluctuations in superconducting  heterostructures
Hysteretic phenomena in graphene's conductivity
Dirac fermions in graphene and analogues: magnetic field and topological  properties
Optical properties of monoclinic HfO2 studied by first-principles local  density approximation +U approach
Optical control of a magnetic Feshbach resonance in ultracold Fermi  gases
Quantized conductance and its correlation to the supercurrent in a  nanowire connected to superconductors
Quantum rotor model for a Bose-Einstein condensate of dipolar molecules
Self-bound many-body states of quasi-one-dimensional dipolar Fermi  gases: Exploiting Bose-Fermi mappings for generalized contact interactions
