Electronic structure at nanocontacts of surface passivated CdSe nanorods  with gold clusters
Noise due to neutral modes in the v=2/3 fractional quantum Hall state
Chiral anomaly, dimensional reduction, and magnetoresistivity of Weyl  and Dirac semimetals
Anomaly in the electronic structure of a BCS superconductor, ZrB(12)
Unexpectedly robust protection from backscattering in the topological  insulator Bi$_{1.5}$Sb$_{0.5}$Te$_{1.7}$Se$_{1.3}$
Topological Odd-Parity Superconductivity at Type-II 2D Van Hove  Singularities
Momentum distribution of a dilute unitary Bose gas with three-body  losses
Turbulence in quantum fluids
Expansion of a Bose-Einstein Condensate with Vortices
Ferroelectric Rashba Semiconductors as a novel class of multifunctional  materials
Magnetic instability of the orbital-selective Mott phase
Density functional study of X monodoped and codoped (X=C, N, S, F)  anatase TiO2
Fluctuation Spectra and Coarse Graining in Stochastic Dynamics
The Mn-O bonds dependence of the lattice distortion in LaMnO3
Electronic Transport in Composites of Graphite Oxide with Carbon  Nanotubes
Fabrication and characterisation of nanospintronic devices
Mapping the unconventional orbital texture in topological crystalline  insulators
Isotope Frequency Shifts of BH Local Pair Modes in Crystalline Silicon
Modeling of aging processes in the insertion compounds
Phase behavior under the averaging over disorder realizations
Why Colloidal Systems can be described by Statistical Mechanics: Some  not very original comments on the Gibbs paradox
Auxiliary Hamiltonian representation of the nonequilibrium Dyson  equation
Study of F4TCNQ dopant diffusion using transport measurements in organic  semiconductors
Strong Anisotropy of Dirac Cone in SrMnBi2 and CaMnBi2 Revealed by  Angle-Resolved Photoemission Spectroscopy
Ising-like phase transition of an n-component Eulerian face-cubic model
Bethe free-energy approximations for disordered quantum systems
Doping of Bi2Te3 using electron irradiation
Overfrustrated and Underfrustrated Spin-Glasses in d=3 and 2: Evolution  of Phase Diagrams and Chaos Including Spin-Glass Order in d=2
Electronic structure, cohesive properties and magnetism of SrRuO$_3$; a  theoretical investigation
Description of ion motion in a Paul trap immersed in a cold atomic gas
Thermodynamic properties of LiCu$_{2}$O$_{2}$ multiferroic compound
