Observation of Unusual Mass Transport in Solid hcp 4He
Photoinduced electrification of solids. IV. Space charge effects  assessed
Using photoemission spectroscopy to probe a strongly interacting Fermi  gas
Conductance Quantization in Graphene Nanoribbons
Spin Ordering in LaOFeAs and Its Suppression in Superconductor  LaO0.89F0.11FeAs Probed by Mössbauer Spectroscopy
Anisotropic drop morphologies on corrugated surfaces
Study of low energy Si$_5^-$ and Cs$^-$ implantation induced  amorphization effects in Si(100)
Motional dispersions and ratchet effect in inertial systems
Acoustic cloaking theory
Erosion of a granular bed driven by laminar fluid flow
Diffusive Transport in Periodic Potentials: Underdamped Dynamics
Theory and modeling of particles with DNA-mediated interactions
Unjamming due to local perturbations in granular packings with and  without gravity
Solid superheating observed in two-dimensional strongly-coupled dusty  plasma
Decoupling of Eulerian and Lagrangia varables in Lagrangian velocity  correlations
Model for the Magnetic Order and Pairing Channels in Fe Pnictide  Superconductors
Superconducting qubits
Toward Identification of Order Parameters in Skutterudites - a  Wonderland of Strong Correlation Physics -
Magnetic properties of the charge density wave compounds RTe3, R=Y, La,  Ce, Pr, Nd, Sm, Gd, Tb, Dy, Ho, Er & Tm
Super-elastic collisions of thermal activated nanoclusters
Orbital Ordering and Magnetic Interactions in BiMnO$_3$
Domain-wall structure of a classical Heisenberg ferromagnet on a Mobius  strip
Shot noise of a mesoscopic two-particle collider
Rabi switch of condensate wavefunctions in a multicomponent Bose gas
Fluctuations of correlations and Green's function reconstruction: role  of scattering
Flatness of the Energy Landscape for Horn Clauses
Band Offsets at the Si/SiO$_2$ Interface from Many-Body Perturbation  Theory
One-step atmospheric pressure synthesis of the ground state of Fe based  LaFeAsO1-d superconductor
Time-dependent DMRG Study on Quantum Dot under a Finite Bias Voltage
Random very loose packs
Sonnenstrom aus Plastik
500-th solution of 2D Ising model
Size Dependent Phase Transitions
One-dimensional phase transitions in a two-dimensional optical lattice
Kondo polarons in a one-dimensional Fermi gas
A Mems Tribometer for on-Chip Measurements of Dynamic Friction Loops
Spatial characterization of the magnetic field profile of a probe tip  used in magnetic resonance force microscopy
Computational study of exciton generation in suspended carbon nanotube  transistors
Strong-Coupling Phases of Frustrated Bosons on a 2-leg Ladder with Ring  Exchange
Directly determining the relative phase of two coherent solitary waves  in attractive Bose-Einstein condensates
Commensurate Spin Density Wave in LaOFeAs: A Local Probe Study
Manipulating Spins by Cantilever Synchronized Frequency Modulation: A  Variable Resolution Magnetic Resonance Force Microscope
Anomalous Diffusion
Comment on "Self-Purification in Semiconductor Nanocrystals"
Bragg spectroscopy of a strongly interacting 85Rb Bose-Einstein  condensate
Josephson Effect through an isotropic magnetic molecule
Electronic structure near the 1/8-anomaly in La-based cuprates
Electron-electron interactions in graphene bilayers
Neutron scattering as a probe of the Fe-pnicitide superconducting gap
